customer_id,age,location,subscription_type,payment_plan,num_subscription_pauses,payment_method,customer_service_inquiries,signup_date,weekly_hours,average_session_length,song_skip_rate,weekly_songs_played,weekly_unique_songs,num_favorite_artists,num_platform_friends,num_playlists_created,num_shared_playlists,notifications_clicked,churned
205,75.0,New York,Free,Yearly,4,Apple Pay,Medium,-2572,6.113525758,103.4296728,0.303614879,49,70,43,182,72,21,27,1
206,27.0,,Student,Monthly,0,Debit Card,Low,-1097,6.273779731,74.65414483,0.403601273,379,233,28,90,8,32,13,1
207,,Alabama,Student,Monthly,1,Apple Pay,High,-2147,,84.94576857,0.006087489,404,214,6,56,69,24,23,1
208,28.0,Wisconsin,Free,Monthly,2,Apple Pay,Medium,-2307,48.65725507,80.66197692,0.681651518,103,24,19,47,65,5,28,0
209,59.0,Georgia,Premium,Yearly,0,Credit Card,High,-1060,16.5300883,99.95059616,0.603151445,387,167,0,91,75,1,13,0
210,35.0,Florida,Student,Monthly,3,Debit Card,High,-189,22.69442606,89.26485146,0.419739375,48,265,11,3,90,41,38,1
211,79.0,Nebrasksa,Family,Monthly,2,Credit Card,High,-951,4.327881005,21.7489659,0.831925201,499,236,14,183,86,1,43,1
212,66.0,Idaho,Student,Monthly,4,Apple Pay,Medium,-1408,45.64961987,44.72305444,0.221620459,45,198,13,11,5,21,41,0
213,21.0,Georgia,Free,Monthly,1,Credit Card,Low,-1693,10.35746991,40.66447008,0.25514902,130,137,1,32,99,28,24,1
214,20.0,North Carolina,Premium,Yearly,4,Paypal,Low,-392,32.03420976,45.64032159,0.483459924,445,179,18,91,34,24,38,0
215,48.0,New Jersey,Free,Yearly,1,Paypal,Medium,-1887,34.6228514,42.94249959,0.231121513,344,209,32,167,69,43,23,0
216,44.0,Florida,Free,Yearly,3,Paypal,Low,-1200,1.54060971,82.1545264,0.465763641,86,204,5,61,42,19,44,1
217,47.0,North Dakota,Premium,Monthly,2,Apple Pay,Medium,-215,,78.46915247,0.487246085,378,59,39,128,10,35,33,0
218,67.0,Nebrasksa,,Yearly,3,Apple Pay,Medium,-450,19.44161418,64.60658939,0.046127555,378,280,12,130,86,23,16,1
219,21.0,Vermont,Premium,Yearly,3,Apple Pay,High,-633,42.89127835,44.42166726,0.038109391,233,215,15,143,31,20,37,1
220,19.0,South Carolina,Free,Yearly,4,Debit Card,High,-1654,37.49826741,80.38879957,0.75240389,229,94,23,91,80,33,18,1
221,71.0,Washington,Family,Monthly,2,Debit Card,Low,-281,36.47759178,93.40979007,0.195932969,127,117,19,99,38,21,33,0
222,62.0,Georgia,Premium,Monthly,0,Debit Card,High,-1551,,2.593418511,0.646736601,130,28,40,115,82,36,47,0
223,59.0,West Virginia,Family,Yearly,2,Apple Pay,High,-6,43.84575667,68.01389477,0.715444132,446,209,12,38,2,17,26,0
224,37.0,Montana,Free,Monthly,0,Debit Card,Low,-1948,31.0173132,26.02643588,0.437687118,87,53,1,111,60,19,39,0
225,73.0,Washington,Free,Monthly,2,Credit Card,High,-1053,19.63584618,27.27680661,0.359331606,463,242,28,199,21,9,1,1
226,55.0,Georgia,Premium,Yearly,1,Paypal,Low,-2906,39.8587618,66.16931362,0.582031604,444,204,28,9,77,43,27,0
227,42.0,Nebrasksa,Family,Yearly,2,Paypal,High,-388,2.397168941,84.9452762,0.895316667,429,56,37,11,13,25,14,1
228,72.0,South Carolina,Student,Yearly,4,Debit Card,High,-197,,103.1562798,0.924129168,103,85,9,36,74,32,41,1
229,79.0,North Dakota,Free,Yearly,3,Credit Card,Low,-285,31.22105499,77.11281965,0.824565334,158,124,19,195,10,20,16,1
230,51.0,Alabama,Free,Yearly,2,Apple Pay,High,-2308,40.45653631,4.252880937,0.522388408,152,58,41,102,48,29,11,1
231,41.0,Virginia,Family,Monthly,4,Apple Pay,Medium,-2259,0.550342182,68.42970234,0.411727531,343,289,39,75,18,39,1,1
232,49.0,Florida,Free,Yearly,1,Paypal,High,-2146,,111.4658031,0.390633826,496,292,9,98,87,47,17,1
233,30.0,Maine,Premium,Monthly,0,Apple Pay,High,-260,24.72996683,40.38180699,0.185344196,484,48,34,8,18,44,37,1
234,,West Virginia,Family,Monthly,2,Paypal,Low,-1330,,6.288066406,0.899746044,52,117,0,164,41,41,43,0
235,23.0,Montana,Family,Monthly,2,Apple Pay,High,-2180,,108.0609397,0.433404123,157,119,20,177,98,40,29,0
236,33.0,Alabama,Family,Monthly,3,Apple Pay,High,-2244,16.10956158,79.56005322,0.263330251,67,258,18,166,54,39,8,1
237,71.0,Vermont,Family,Yearly,4,Credit Card,Low,-2737,6.203854569,13.82116559,0.180781976,478,184,9,88,86,20,10,0
238,71.0,Vermont,Free,Monthly,3,Paypal,Medium,-1623,38.49863495,116.5143118,0.848600573,462,15,20,185,70,29,25,1
239,,Alabama,Family,Monthly,1,Paypal,Low,-930,,58.00420161,0.036027344,312,154,7,98,27,44,16,0
240,20.0,Nebrasksa,Family,Monthly,1,Apple Pay,Medium,-1987,21.7761158,91.33931154,0.288520677,471,282,38,193,16,24,34,1
241,37.0,Utah,Premium,Yearly,1,Paypal,Medium,-2856,25.64844547,48.43029733,0.688676013,133,125,8,136,27,2,10,0
242,31.0,New York,Free,Monthly,3,Debit Card,Low,-2766,25.73504009,100.9914999,0.80584128,309,22,11,122,38,43,19,1
243,,Utah,Student,Monthly,2,Debit Card,Low,-301,41.72326863,51.46527269,0.617257577,104,104,14,14,35,0,14,0
244,78.0,Idaho,Family,Yearly,4,Apple Pay,High,-2449,,69.90525489,0.95901445,302,180,1,37,55,5,7,1
245,33.0,Virginia,Student,Monthly,1,Apple Pay,Low,-2829,48.72025913,55.18679753,0.651508236,419,290,49,43,99,36,38,0
246,68.0,California,Family,Yearly,2,Debit Card,Medium,-74,3.617681132,61.71985201,0.210341625,430,298,0,68,4,48,16,1
247,46.0,Vermont,Family,Monthly,4,Credit Card,Medium,-48,14.61589934,62.22853817,0.705575179,90,201,14,17,58,28,1,1
248,65.0,California,Family,Monthly,2,Paypal,Medium,-1662,17.93099911,81.31007881,0.914922329,235,261,5,103,12,39,43,1
249,50.0,Nebrasksa,Premium,Yearly,3,Apple Pay,Low,-512,15.02485113,41.94666726,0.564090408,97,211,21,25,12,33,31,0
250,35.0,California,Family,Yearly,1,Debit Card,Medium,-240,35.21713148,109.552177,0.924187517,123,237,0,119,4,15,27,0
251,73.0,North Carolina,Premium,Yearly,3,Debit Card,Low,-935,40.82168157,84.86506655,0.710768564,343,192,5,154,28,4,6,0
252,35.0,New Jersey,Student,Yearly,1,Debit Card,Low,-2278,49.05528126,79.85677608,0.883244402,350,44,45,85,83,28,45,0
253,62.0,,Student,Monthly,4,Debit Card,Medium,-1980,0.779848142,99.4631431,0.633902608,100,12,16,28,31,49,34,1
254,25.0,South Carolina,Premium,Yearly,4,Credit Card,Low,-140,46.31036178,5.846848804,0.547267073,315,117,13,182,45,30,2,0
255,25.0,Virginia,Student,Monthly,1,Credit Card,Medium,-2654,45.58751574,87.92331274,0.786935368,106,107,32,1,9,36,41,0
256,28.0,Nebrasksa,Premium,Yearly,3,Paypal,Medium,-1252,20.59314089,83.60392703,0.465172859,389,4,11,71,71,3,24,1
257,29.0,North Dakota,Student,Yearly,4,Paypal,Medium,-992,38.72574288,43.44266183,0.140248662,76,160,35,139,55,3,22,1
258,63.0,California,Student,Yearly,2,Debit Card,High,-655,26.05561973,117.416701,0.1626863,431,72,26,139,49,10,23,1
259,66.0,Nebrasksa,Premium,Monthly,4,Credit Card,Low,-276,7.918150452,47.64977876,0.95727047,351,148,13,42,85,44,21,1
260,56.0,Idaho,Student,Yearly,1,Debit Card,Medium,-1777,41.73402034,32.8185793,0.951789786,40,119,47,137,74,25,22,0
261,43.0,Nebrasksa,Student,Monthly,0,Apple Pay,Low,-2725,0.661521093,75.58749343,0.92007147,318,221,20,128,49,43,17,1
262,31.0,Montana,Premium,Yearly,2,Credit Card,Medium,-1682,47.18210644,80.98180631,0.203979363,461,210,16,32,25,2,34,0
263,68.0,Georgia,Family,Monthly,0,Credit Card,Low,-2667,10.44071489,83.43897215,0.689789221,46,125,5,127,60,3,6,0
264,60.0,New York,Premium,Monthly,0,Credit Card,Low,-31,45.03726164,70.88319414,0.704270865,22,186,10,116,35,20,28,0
265,71.0,Vermont,Premium,Yearly,4,Credit Card,Low,-739,35.72753446,73.67415733,0.773612336,424,119,5,8,44,24,3,1
266,70.0,Virginia,Free,Monthly,3,Credit Card,High,-1341,28.23107382,66.98905554,0.863150036,319,234,17,66,62,3,22,1
267,53.0,Maine,Premium,Monthly,4,Apple Pay,Medium,-2747,20.45373575,71.3203524,0.136538744,351,92,5,93,47,43,26,0
268,33.0,Idaho,Premium,Yearly,3,Apple Pay,Low,-845,42.61293231,45.94545253,0.893213935,374,9,6,84,71,27,4,0
269,35.0,Washington,Student,Monthly,2,Paypal,Medium,-512,3.600393612,29.44976242,0.646029504,422,209,6,191,47,12,47,1
270,77.0,North Dakota,Family,Monthly,3,Credit Card,Low,-1735,10.36491529,43.05709192,0.754751722,257,165,42,183,54,1,13,0
271,40.0,New Jersey,Student,Monthly,4,Credit Card,High,-1036,22.35465513,2.08177631,0.102655015,261,183,1,155,97,24,4,1
272,38.0,Idaho,Premium,Monthly,3,Paypal,Low,-1826,5.83553381,33.95788265,0.310403662,26,140,39,35,43,27,45,0
273,69.0,California,Premium,Monthly,2,Debit Card,High,-177,28.08712903,45.76223821,0.230659705,348,272,4,136,25,21,10,1
274,45.0,California,Family,Monthly,4,Paypal,High,-1791,48.81046773,62.27642278,0.727492854,496,12,23,56,18,8,41,1
275,32.0,New Jersey,Family,Yearly,0,Apple Pay,Medium,-1625,36.82037188,21.88943571,0.217028985,330,111,33,86,12,43,11,0
276,74.0,Nebrasksa,Family,Monthly,1,Credit Card,Medium,-1207,29.0950618,51.06473125,0.91609083,459,85,44,34,36,25,36,1
277,24.0,North Dakota,Student,Yearly,1,Paypal,Medium,-368,39.30840806,60.12032569,0.760041694,42,108,1,87,49,45,28,1
278,33.0,Utah,Free,Monthly,4,Debit Card,Medium,-1695,39.88016767,78.31099453,0.764548284,228,279,38,128,55,15,32,1
279,64.0,West Virginia,Student,Yearly,2,Apple Pay,Medium,-1598,24.35526972,109.4134538,0.513182315,85,248,20,67,82,18,27,1
280,48.0,Washington,Premium,Yearly,4,Paypal,High,-1046,21.36272674,58.02088794,0.040132879,301,197,5,55,50,42,30,0
281,51.0,Vermont,Family,Monthly,1,Debit Card,Low,-129,,102.4641917,0.658633095,51,82,23,155,87,38,11,0
282,27.0,Virginia,Student,Monthly,0,Credit Card,Low,-2396,,88.55661728,0.059505791,169,84,32,52,7,35,22,0
283,29.0,Washington,Free,Yearly,3,Paypal,Medium,-1218,,31.30633237,0.1527369,279,131,39,17,25,20,9,1
284,31.0,North Carolina,,Monthly,3,Apple Pay,High,-852,,43.79093703,0.746278678,303,91,2,163,4,28,35,1
285,67.0,Vermont,Free,Monthly,0,Apple Pay,Medium,-859,22.72376016,10.04994381,0.282280102,329,149,29,139,5,35,19,1
286,30.0,Alabama,Premium,Yearly,3,Debit Card,Medium,-245,37.10950107,19.61111581,0.977873437,43,234,19,141,74,20,40,1
287,35.0,Georgia,Student,Monthly,0,Credit Card,Medium,-1751,16.29141404,12.00108561,0.324672579,410,168,41,108,93,25,45,0
288,,New York,Student,Monthly,1,Paypal,Medium,-477,39.34485919,54.45801745,0.352786392,450,249,42,104,18,19,2,1
289,58.0,Georgia,Premium,Monthly,4,Apple Pay,Medium,-1267,29.12172943,102.6774314,0.825880029,13,105,9,15,79,48,44,0
290,46.0,Montana,Student,Yearly,0,Paypal,Medium,-2162,9.141387075,98.83606986,0.714897385,315,45,37,17,90,13,6,1
291,,West Virginia,Free,Yearly,3,Debit Card,Low,-752,11.96772633,58.16279032,0.267077131,68,280,22,193,55,1,42,1
292,34.0,North Carolina,Student,Monthly,0,Debit Card,Medium,-1532,6.944451566,12.50733172,0.277458864,228,8,41,139,58,10,38,0
293,51.0,Vermont,Family,Yearly,4,Debit Card,High,-2087,42.2487256,53.44724487,0.701850832,367,96,39,126,37,22,22,0
294,60.0,Washington,Student,Monthly,2,Paypal,High,-82,36.51371417,94.52588828,0.517576584,77,167,41,38,22,41,45,1
295,42.0,North Carolina,Family,Yearly,1,Debit Card,Low,-1161,43.95458768,74.61988749,0.926065337,469,116,0,10,3,19,45,0
296,30.0,Nebrasksa,Family,Monthly,2,Debit Card,Medium,-2445,26.92692522,17.3988835,0.887443818,224,273,30,6,18,28,9,0
297,19.0,Florida,Premium,Monthly,4,Credit Card,Low,-1764,44.79469025,117.1856489,0.283766647,79,263,40,166,56,40,10,0
298,,New York,Free,Monthly,1,Apple Pay,High,-383,,34.22752962,0.06115579,175,290,48,158,16,46,47,1
299,51.0,Utah,Student,Yearly,2,Debit Card,High,-2479,12.65430918,51.26169842,0.533641709,267,260,29,152,0,39,39,1
300,71.0,Virginia,Free,Monthly,4,Debit Card,Low,-895,16.47805382,7.801630292,0.2591854,163,262,46,97,11,46,47,1
301,36.0,Idaho,Family,Yearly,2,Paypal,High,-981,11.3014171,59.21123839,0.106136516,478,169,37,138,35,13,14,0
302,,Maine,Family,Monthly,4,Debit Card,Medium,-2038,,11.68512094,0.431637561,36,178,46,79,4,22,6,1
303,51.0,New Jersey,Premium,Yearly,4,Credit Card,High,-376,7.688790586,110.3753646,0.443456933,315,95,20,161,24,46,23,1
304,59.0,Alabama,Family,Yearly,3,Apple Pay,Low,-798,,111.2996001,0.163002796,181,192,29,126,43,44,19,0
305,,Utah,Free,Monthly,4,Apple Pay,Low,-1617,21.45095453,117.7972233,0.599044991,12,296,20,55,23,4,17,1
306,53.0,Nebrasksa,Free,Yearly,2,Debit Card,High,-781,44.91073059,12.02339262,0.895390225,70,32,37,121,54,19,13,1
307,40.0,Montana,Family,Yearly,4,Credit Card,High,-126,7.594357324,105.9416713,0.667559058,388,267,37,145,93,33,18,1
308,,California,Free,Monthly,2,Apple Pay,Low,-1988,,29.14040433,0.95711767,209,190,32,152,76,9,49,0
309,46.0,Nebrasksa,Family,Monthly,2,Apple Pay,High,-144,,44.380829,0.209399433,44,128,29,108,36,6,32,0
310,33.0,Idaho,Free,Yearly,3,Paypal,Low,-2490,0.966949353,54.82520115,0.556367754,395,213,10,0,46,40,31,1
311,37.0,Maine,Free,Monthly,1,Credit Card,High,-1344,27.78861766,96.05922689,0.336659536,196,135,10,190,45,34,10,1
312,27.0,North Carolina,Premium,Monthly,2,Credit Card,Low,-2178,48.88445572,35.63207867,0.993333351,435,35,22,9,47,29,49,0
313,51.0,Washington,Premium,Monthly,1,Paypal,Medium,-2801,23.27194437,60.58635586,0.171433462,55,67,8,154,27,3,1,0
314,40.0,,Premium,Monthly,3,Credit Card,Medium,-1901,,49.61808475,0.206688805,438,143,12,0,81,42,30,0
315,38.0,North Dakota,Family,Yearly,0,Apple Pay,High,-126,30.25485492,4.100181859,0.381565075,481,214,40,104,17,12,36,0
316,62.0,Nebrasksa,Free,Monthly,3,Apple Pay,High,-2715,31.80900806,33.73094019,0.135013162,349,170,14,22,98,26,21,1
317,44.0,Washington,Premium,Monthly,4,Paypal,Medium,-1599,46.43389065,100.5086994,0.071195853,12,47,44,108,79,11,14,0
318,,Virginia,Student,Yearly,0,Paypal,Medium,-1374,26.56379581,28.41232989,0.390111646,362,262,8,3,16,17,24,0
319,56.0,West Virginia,Family,Monthly,2,Apple Pay,Low,-2670,7.318745945,21.97632741,0.50191761,164,21,17,59,6,48,31,0
320,69.0,Florida,Student,Monthly,4,Credit Card,High,-1023,22.05535192,98.38488992,0.637799967,278,38,26,71,83,39,15,1
321,64.0,Nebrasksa,Free,Monthly,2,Credit Card,High,-1218,42.02586567,100.7805121,0.432009605,31,114,36,196,97,31,27,1
322,69.0,Florida,Free,Monthly,2,Debit Card,Low,-177,20.69027461,6.49481384,0.165257981,288,218,38,138,18,6,5,1
323,64.0,Virginia,Premium,Yearly,4,Debit Card,High,-1788,45.58067274,46.46376706,0.144045114,494,14,17,80,18,39,23,1
324,47.0,Wisconsin,Free,Yearly,1,Credit Card,High,-2736,47.12408014,75.20629175,0.928769801,438,247,39,161,35,17,9,1
325,18.0,South Carolina,Premium,Yearly,4,Paypal,High,-1620,,119.8844361,0.156624323,197,219,21,138,6,23,0,1
326,,North Dakota,,Monthly,3,Paypal,High,-2367,,4.934038516,0.248394689,245,32,21,192,3,44,30,1
327,39.0,South Carolina,Free,Yearly,1,Apple Pay,High,-1857,10.04655133,67.37556709,0.994426547,480,182,7,48,29,10,1,1
328,57.0,California,Free,Monthly,3,Credit Card,Low,-2030,,67.32981802,0.793535554,471,46,29,29,98,37,0,1
329,,Virginia,Premium,Monthly,0,Paypal,Low,-314,17.0003113,27.0581991,0.611176889,488,4,45,105,72,20,19,0
330,75.0,New York,Premium,Yearly,0,Apple Pay,Medium,-762,15.25964142,67.7304596,0.174046259,296,127,49,90,36,28,47,1
331,,Vermont,Premium,Monthly,3,Apple Pay,Medium,-467,19.51302568,115.6262823,0.723457853,213,57,9,95,60,31,43,1
332,37.0,Washington,Family,Monthly,3,Credit Card,Low,-2240,47.6706451,19.67617114,0.282443093,348,199,19,42,26,6,33,0
333,40.0,New Jersey,Premium,Yearly,4,Credit Card,Medium,-2458,6.541342704,18.62432106,0.646174086,15,165,33,190,20,17,12,1
334,,Vermont,Free,Yearly,1,Credit Card,Medium,-2194,48.5498303,93.92614323,0.839051565,93,50,28,102,55,30,37,1
335,23.0,Vermont,Family,Yearly,3,Paypal,Medium,-556,35.37103271,22.17147749,0.28502719,196,107,16,20,78,44,41,0
336,,West Virginia,Premium,Monthly,2,Credit Card,Medium,-1002,19.57083804,115.4911887,0.036585576,487,48,2,125,22,26,44,0
337,59.0,North Dakota,Free,Yearly,4,Apple Pay,Low,-1169,18.0257631,53.0786827,0.280618509,429,138,35,167,90,20,29,1
338,19.0,California,Free,Yearly,2,Paypal,High,-1221,41.85204868,27.2369247,0.776373323,25,154,26,163,87,39,21,1
339,41.0,Nebrasksa,Premium,Monthly,4,Credit Card,Low,-1283,,2.724337669,0.251347332,414,61,13,171,89,25,20,0
340,31.0,Florida,Family,Monthly,2,Apple Pay,High,-2057,33.78844091,52.38874378,0.302944875,340,119,42,92,67,33,21,0
341,42.0,Vermont,Premium,Monthly,1,Apple Pay,High,-667,12.37591127,25.67256391,0.002575584,109,295,18,4,95,39,38,0
342,41.0,Utah,Student,Yearly,0,Apple Pay,Medium,-2726,32.27347602,118.2393928,0.268123571,24,129,35,123,44,20,5,0
343,34.0,Virginia,Free,Monthly,0,Debit Card,Low,-2633,11.6221938,42.22565396,0.539716226,288,208,13,149,96,45,3,1
344,67.0,California,Premium,Monthly,0,Apple Pay,Medium,-2888,1.940306502,17.36276843,0.367284612,491,87,19,126,84,31,2,1
345,42.0,Idaho,Family,Yearly,3,Debit Card,Low,-1899,32.76665523,24.37654538,0.736988284,87,177,0,81,67,19,30,0
346,20.0,Georgia,Free,Yearly,3,Credit Card,High,-1918,8.56778534,80.53786932,0.803422286,42,111,8,3,23,23,4,1
347,66.0,Vermont,Free,Monthly,0,Credit Card,Low,-1587,30.66688926,78.41799686,0.788180154,93,17,15,35,8,46,42,1
348,79.0,North Dakota,Free,Monthly,1,Debit Card,Medium,-991,27.60161979,41.07244375,0.694039646,244,10,10,44,76,34,20,1
349,77.0,California,Premium,Yearly,0,Debit Card,High,-171,1.93379813,69.42131606,0.68298398,449,144,12,49,4,41,11,1
350,51.0,California,Student,Monthly,3,Credit Card,Medium,-2489,,23.82758115,0.296790053,373,73,6,30,4,14,17,0
351,41.0,West Virginia,Family,Monthly,3,Debit Card,Low,-80,10.56396928,37.36904561,0.422891546,393,75,4,134,98,16,36,0
352,24.0,South Carolina,Free,Monthly,2,Credit Card,High,-1813,20.88236254,113.7773864,0.495629943,105,60,14,44,73,20,12,1
353,,Utah,Premium,Yearly,1,Debit Card,High,-2223,,100.0009322,0.057164054,360,265,18,134,6,2,16,1
354,74.0,Vermont,Premium,Monthly,4,Apple Pay,Medium,-2016,33.99455412,73.5840922,0.065690973,134,269,34,104,72,42,39,1
355,59.0,Nebrasksa,Premium,Yearly,0,Apple Pay,High,-1366,12.92275727,97.86313229,0.385803402,152,59,3,56,39,0,26,0
356,18.0,Wisconsin,Free,Monthly,1,Credit Card,Low,-2463,12.60636917,70.11068468,0.877848066,68,184,8,20,65,46,0,1
357,31.0,South Carolina,Student,Monthly,2,Debit Card,High,-1449,38.79702719,108.6046126,0.680720236,299,190,29,124,27,48,6,0
358,40.0,Alabama,Free,Yearly,4,Credit Card,Medium,-98,0.135469923,2.462070626,0.962897346,430,168,45,146,76,18,13,1
359,23.0,Utah,Premium,Yearly,1,Paypal,Low,-686,,60.50774849,0.692230837,107,299,44,170,46,48,45,0
360,77.0,Idaho,Free,Yearly,4,Debit Card,Medium,-123,25.65037154,103.9253118,0.26655864,30,290,39,48,0,0,13,1
361,29.0,Georgia,Family,Yearly,3,Debit Card,Low,-19,7.399681329,62.89845297,0.145332061,210,191,1,36,90,38,45,0
362,53.0,Wisconsin,Family,Yearly,2,Apple Pay,Low,-2265,12.97858464,28.74298065,0.02056457,169,232,30,134,8,10,1,0
363,29.0,Washington,Premium,Yearly,3,Paypal,Medium,-1982,37.29037961,65.10090947,0.677061659,17,74,32,149,72,12,1,1
364,67.0,Virginia,Premium,Monthly,0,Paypal,Medium,-1379,49.73026636,82.58708963,0.013859165,203,276,41,35,35,39,6,0
365,53.0,Georgia,Premium,Monthly,1,Paypal,Low,-91,22.6565227,69.18017243,0.666568481,331,32,18,10,37,49,32,0
366,32.0,North Dakota,Free,Yearly,0,Paypal,Medium,-1787,37.31003832,50.07129982,0.938521279,349,122,48,35,92,8,43,1
367,41.0,New York,Premium,Monthly,1,Credit Card,Low,-384,46.85844373,94.83016194,0.796116534,268,116,20,152,12,18,1,0
368,40.0,Montana,Premium,Monthly,2,Credit Card,Low,-431,2.870708893,84.74036544,0.682126346,50,121,41,175,58,7,38,0
369,49.0,Alabama,Premium,Monthly,0,Debit Card,Medium,-1928,2.271779952,99.59519143,0.381384705,214,250,49,174,13,28,9,0
370,19.0,Maine,Premium,Yearly,1,Apple Pay,High,-1719,26.43916618,90.71691635,0.601999139,20,49,30,167,2,0,28,1
371,61.0,Washington,Free,Monthly,1,Credit Card,Medium,-2347,25.25233762,85.35106107,0.082871546,196,288,11,98,17,31,33,1
372,55.0,Florida,Free,Monthly,4,Credit Card,High,-1222,32.75349708,44.31254244,0.064901811,267,286,37,58,75,43,25,1
373,79.0,Virginia,Premium,Monthly,4,Paypal,High,-367,39.62313754,21.64623302,0.835607363,348,36,35,161,80,6,43,1
374,42.0,Utah,Premium,Monthly,3,Paypal,Medium,-1958,46.91796184,86.23007793,0.177062602,311,97,21,23,96,47,32,0
375,29.0,New York,Premium,Monthly,0,Paypal,High,-2091,38.80195611,95.44965571,0.356783502,303,193,17,153,70,2,4,1
376,45.0,Washington,Free,Yearly,0,Apple Pay,Medium,-893,42.93071659,114.0008159,0.612865769,390,48,40,47,4,9,40,0
377,,Florida,Premium,Monthly,1,Paypal,High,-1254,,86.15795803,0.277293221,266,148,26,156,16,20,25,0
378,47.0,Montana,Free,Monthly,3,Paypal,High,-2828,29.7903752,47.61519344,0.512586304,328,222,19,138,49,17,21,1
379,55.0,New York,Family,Yearly,4,Paypal,Low,-799,8.61587259,67.91681674,0.508152921,94,196,20,60,38,43,44,0
380,46.0,Washington,Premium,Yearly,2,Apple Pay,High,-2203,19.02459779,15.39496748,0.396951088,375,126,44,43,21,16,6,0
381,63.0,West Virginia,Family,Yearly,3,Credit Card,Low,-81,,79.22588231,0.129996595,292,36,38,64,51,23,14,0
382,71.0,New Jersey,Family,Monthly,0,Credit Card,High,-2587,,7.611816643,0.970925494,315,115,33,87,93,11,22,1
383,35.0,Virginia,Student,Monthly,4,Apple Pay,Low,-1266,47.05961472,4.90256123,0.263330718,354,180,36,132,48,17,18,0
384,47.0,Alabama,Family,Monthly,4,Apple Pay,High,-1701,41.17621052,96.9217941,0.083314326,447,77,14,188,13,15,42,0
385,57.0,West Virginia,Family,Yearly,4,Paypal,Low,-1778,0.203380654,38.20435494,0.302240372,413,46,45,21,96,36,46,1
386,48.0,Maine,Free,Monthly,2,Apple Pay,High,-2917,14.35209093,119.7790075,0.647555317,220,132,5,4,95,23,2,1
387,67.0,Wisconsin,Student,Yearly,4,Paypal,High,-1462,6.39617013,60.01785742,0.894425266,362,229,35,93,0,9,32,1
388,54.0,Alabama,Student,Monthly,3,Paypal,Medium,-1333,20.11282778,74.85934234,0.670551935,172,199,24,32,1,34,12,0
389,31.0,West Virginia,Family,Yearly,1,Apple Pay,Low,-2152,3.882750762,21.67878755,0.753038697,305,30,34,75,75,44,46,1
390,51.0,Georgia,Premium,Yearly,4,Apple Pay,Medium,-1545,12.06721286,85.5116872,0.178042676,310,236,43,68,15,8,26,0
391,19.0,Utah,Premium,Yearly,2,Apple Pay,Low,-1616,32.84889482,1.498566211,0.736247543,424,141,3,68,20,14,29,0
392,79.0,North Carolina,Student,Monthly,3,Apple Pay,Medium,-2739,4.969853062,87.34881108,0.057354624,19,230,13,176,33,16,0,1
393,32.0,North Dakota,Family,Yearly,3,Debit Card,Medium,-2698,29.49905311,103.8115719,0.501441463,219,126,34,178,14,35,24,1
